"Date","Flow"
1986-01-11,116.6959
1986-01-12,97.9551
1986-01-13,72.9374
1986-01-14,55.7459
1986-01-15,40.4969
1986-01-16,31.0185
1986-01-17,23.5147
1986-01-18,19.3711
1986-01-19,16.8458
1986-01-20,14.6237
1986-01-21,13.598
1986-01-22,12.4605
1986-01-23,13.3087
1986-01-24,11.9145
1986-01-25,10.3555
1986-01-26,9.7625
1986-01-27,238.5527
1986-01-28,302.2689
1986-01-29,237.8041
1986-01-30,224.7047
1986-01-31,162.6291
1986-02-01,127.5953
1986-02-02,121.5763
1986-02-03,402.9961
1986-02-04,3274.6629
1986-02-05,4116.6109
1986-02-06,2967.1516
1986-02-07,2588.2869
1986-02-08,1632.6459
1986-02-09,1641.3659
1986-02-10,1446.8537
1986-02-11,1217.6631
1986-02-12,825.0503
1986-02-13,597.7571
1986-02-14,416.7653
1986-02-15,321.9301
1986-02-16,247.9989
1986-02-17,214.6617
1986-02-18,196.6066
1986-02-19,184.2377
1986-02-20,160.6528
1986-02-21,131.9255
1986-02-22,113.5088
1986-02-23,99.2375
1986-02-24,92.5171
1986-02-25,98.6359
1986-02-26,88.3802
1986-02-27,91.7866
1986-02-28,84.6722
1986-03-01,96.5399
1986-03-02,131.1221
1986-03-03,97.0408
1986-03-04,79.1409
1986-03-05,76.1801
1986-03-06,79.4082
1986-03-07,77.3106
1986-03-08,69.4223
1986-03-09,60.6173
1986-03-10,53.9919
1986-03-11,49.4957
1986-03-12,44.6592
1986-03-13,39.5842
1986-03-14,37.0785
1986-03-15,40.5948
1986-03-16,35.1867
1986-03-17,26.3195
1986-03-18,21.053
1986-03-19,17.4274
1986-03-20,14.6979
1986-03-21,13.3479
1986-03-22,12.4194
1986-03-23,11.2807
1986-03-24,10.3493
1986-03-25,9.1051
1986-03-26,7.8832
1986-03-27,8.11
1986-03-28,11.2943
1986-03-29,9.6749
1986-03-30,10.1581
1986-03-31,10.2718
1986-04-01,9.7805
1986-04-02,9.696
1986-04-03,10.5236
1986-04-04,17.7055
1986-04-05,21.6902
1986-04-06,18.5545
1986-04-07,15.2249
1986-04-08,12.8832
1986-04-09,9.7695
1986-04-10,8.1922
1986-04-11,7.4668
1986-04-12,6.922
1986-04-13,6.4508
1986-04-14,6.0597
1986-04-15,6.0527
1986-04-16,5.5143
1986-04-17,5.5317
1986-04-18,5.1857
1986-04-19,4.8084
1986-04-20,4.4525
1986-04-21,4.1559
1986-04-22,4.1146
1986-04-23,4.1146
1986-04-24,4.1527
1986-04-25,4.6714
1986-04-26,5.1829
1986-04-27,5.4994
1986-04-28,6.4489
1986-04-29,6.7534
1986-04-30,9.4843
1986-05-01,69.242
1986-05-02,395.451
1986-05-03,254.1028
1986-05-04,228.5576
1986-05-05,198.0368
1986-05-06,549.6843
1986-05-07,661.4918
1986-05-08,313.1827
1986-05-09,221.326
1986-05-10,197.5766
1986-05-11,140.6558
1986-05-12,151.7973
1986-05-13,134.9911
1986-05-14,94.5851
1986-05-15,93.5353
1986-05-16,122.8028
1986-05-17,122.9689
1986-05-18,114.9337
1986-05-19,107.9927
1986-05-20,89.4533
1986-05-21,66.3774
1986-05-22,48.4926
1986-05-23,40.5675
1986-05-24,32.4351
1986-05-25,27.7988
1986-05-26,24.6014
1986-05-27,21.7391
1986-05-28,17.7619
1986-05-29,14.2636
1986-05-30,12.2508
1986-05-31,13.1889
1986-06-01,12.6254
1986-06-02,11.9274
1986-06-03,10.7671
1986-06-04,9.9822
1986-06-05,9.2406
1986-06-06,8.1842
1986-06-07,7.4171
1986-06-08,6.1916
1986-06-09,5.3919
1986-06-10,5.1873
1986-06-11,5.1251
1986-06-12,4.9492
1986-06-13,4.9492
1986-06-14,5.1768
1986-06-15,5.3503
1986-06-16,5.1873
1986-06-17,5.3367
1986-06-18,7.4752
1986-06-19,7.0755
1986-06-20,7.1997
1986-06-21,6.2572
1986-06-22,5.5999
1986-06-23,5.5999
1986-06-24,5.2794
1986-06-25,5.1337
1986-06-26,4.9493
1986-06-27,4.7168
1986-06-28,4.3909
1986-06-29,5.6717
1986-06-30,7.4388
1986-07-01,7.2204
1986-07-02,6.0418
1986-07-03,5.3894
1986-07-04,5.1873
1986-07-05,5.1337
1986-07-06,4.9754
1986-07-07,4.9231
1986-07-08,4.7675
1986-07-09,4.6911
1986-07-10,3.9697
1986-07-11,3.6364
1986-07-12,3.5996
1986-07-13,3.5996
1986-07-14,3.5996
1986-07-15,3.4304
1986-07-16,2.6955
1986-07-17,2.0379
1986-07-18,1.7386
1986-07-19,1.671
1986-07-20,1.4528
1986-07-21,1.284
1986-07-22,1.4522
1986-07-23,1.6473
1986-07-24,1.2956
1986-07-25,1.2776
1986-07-26,1.7652
1986-07-27,2.0498
1986-07-28,3.0884
1986-07-29,3.6436
1986-07-30,3.7678
1986-07-31,3.1292
1986-08-01,3.1714
1986-08-02,3.1912
1986-08-03,3.1211
1986-08-04,3.1211
1986-08-05,2.3834
1986-08-06,1.4975
1986-08-07,1.0375
1986-08-08,0.8553
1986-08-09,0.7483
1986-08-10,0.7311
1986-08-11,0.7311
1986-08-12,1.001
1986-08-13,1.3957
1986-08-14,1.0873
1986-08-15,1.0395
1986-08-16,1.0395
1986-08-17,1.018
1986-08-18,0.8938
1986-08-19,0.9984
1986-08-20,9.1704
1986-08-21,1.7519
1986-08-22,2.1854
1986-08-23,2.4982
1986-08-24,1.2106
1986-08-25,0.8968
1986-08-26,0.8972
1986-08-27,1.4731
1986-08-28,1.0563
1986-08-29,1.0584
1986-08-30,1.8789
1986-08-31,3.7469
1986-09-01,3.7734
1986-09-02,1.7148
1986-09-03,0.8987
1986-09-04,2.1204
1986-09-05,2.8668
1986-09-06,1.0265
1986-09-07,0.532
1986-09-08,0.4443
1986-09-09,0.4179
1986-09-10,0.8051
1986-09-11,1.1769
1986-09-12,1.2029
1986-09-13,1.18
1986-09-14,1.0472
1986-09-15,1.0059
1986-09-16,0.8567
1986-09-17,0.5511
1986-09-18,0.4167
1986-09-19,0.2743
1986-09-20,0.2556
1986-09-21,0.2556
1986-09-22,0.2556
1986-09-23,0.2556
1986-09-24,0.2556
1986-09-25,1.2226
1986-09-26,1.9837
1986-09-27,0.9098
1986-09-28,0.7081
1986-09-29,0.5453
1986-09-30,0.5202
1986-10-01,0.509
1986-10-02,0.4718
1986-10-03,0.8607
1986-10-04,1.5955
1986-10-05,1.896
1986-10-06,2.7171
1986-10-07,4.4536
1986-10-08,5.1241
1986-10-09,4.5898
1986-10-10,6.389
1986-10-11,6.519
1986-10-12,6.519
1986-10-13,6.3945
1986-10-14,3.8972
1986-10-15,2.3596
1986-10-16,1.896
1986-10-17,1.896
1986-10-18,1.9021
1986-10-19,5.3285
1986-10-20,11.1177
1986-10-21,11.9384
1986-10-22,12.5453
1986-10-23,12.624
1986-10-24,12.624
1986-10-25,13.0173
1986-10-26,24.5423
1986-10-27,55.1188
1986-10-28,65.1387
1986-10-29,49.3213
1986-10-30,37.5851
1986-10-31,29.453
1986-11-01,37.6328
1986-11-02,49.3662
1986-11-03,57.9364
1986-11-04,60.8387
1986-11-05,51.1644
1986-11-06,39.4906
1986-11-07,29.6177
1986-11-08,22.996
1986-11-09,23.191
1986-11-10,16.5995
1986-11-11,12.0337
1986-11-12,11.2031
1986-11-13,9.4925
1986-11-14,8.7749
1986-11-15,8.698
1986-11-16,8.623
1986-11-17,8.1085
1986-11-18,7.6155
1986-11-19,6.3819
1986-11-20,2.6444
1986-11-21,1.0474
1986-11-22,1.783
1986-11-23,2.1536
1986-11-24,2.1917
1986-11-25,1.9978
1986-11-26,1.6367
1986-11-27,1.4068
1986-11-28,1.2273
1986-11-29,1.2029
1986-11-30,1.2029
1986-12-01,1.2273
1986-12-02,1.379
1986-12-03,1.7829
1986-12-04,1.3478
1986-12-05,0.6367
1986-12-06,0.3244
1986-12-07,0.215
1986-12-08,0.2481
1986-12-09,6.2235
1986-12-10,41.4066
1986-12-11,17.7133
1986-12-12,33.363
1986-12-13,43.3278
1986-12-14,42.4394
1986-12-15,29.3941
1986-12-16,22.71
1986-12-17,20.384
1986-12-18,17.5211
1986-12-19,16.0061
1986-12-20,14.7244
1986-12-21,14.0098
1986-12-22,12.0647
1986-12-23,12.1221
1986-12-24,21.3667
1986-12-25,9.5535
1986-12-26,8.7749
1986-12-27,8.698
1986-12-28,8.6379
1986-12-29,7.8142
1986-12-30,3.5325
1986-12-31,2.9475
1987-01-01,4.3245
1987-01-02,3.4368
1987-01-03,2.9597
1987-01-04,3.0228
1987-01-05,4.3767
1987-01-06,7.0558
1987-01-07,19.3628
1987-01-08,30.271
1987-01-09,39.4461
1987-01-10,37.6376
1987-01-11,35.3296
1987-01-12,37.3083
1987-01-13,47.4352
1987-01-14,31.7666
1987-01-15,56.109
1987-01-16,79.7084
1987-01-17,47.5009
1987-01-18,47.5087
1987-01-19,155.4252
1987-01-20,146.9159
1987-01-21,56.681
1987-01-22,25.1486
1987-01-23,23.4285
1987-01-24,33.2179
1987-01-25,84.3444
1987-01-26,107.0266
1987-01-27,98.7044
1987-01-28,67.5128
1987-01-29,55.7963
1987-01-30,42.7844
1987-01-31,35.5022
1987-02-01,41.4959
1987-02-02,41.3526
1987-02-03,30.4869
1987-02-04,28.2688
1987-02-05,50.0303
1987-02-06,25.0339
1987-02-07,15.6918
1987-02-08,11.3932
1987-02-09,11.5601
1987-02-10,19.9205
1987-02-11,29.4527
1987-02-12,48.381
1987-02-13,27.625
1987-02-14,23.3645
1987-02-15,18.1324
1987-02-16,18.0337
1987-02-17,17.3882
1987-02-18,16.7954
1987-02-19,15.9758
1987-02-20,12.4538
1987-02-21,11.9894
1987-02-22,12.1667
1987-02-23,13.7264
1987-02-24,27.2431
1987-02-25,24.6849
1987-02-26,18.5064
1987-02-27,24.4657
1987-02-28,20.2971
1987-03-01,21.7621
1987-03-02,20.7336
1987-03-03,32.0049
1987-03-04,81.7631
1987-03-05,247.5257
1987-03-06,164.4192
1987-03-07,101.5712
1987-03-08,61.784
1987-03-09,41.8279
1987-03-10,27.2744
1987-03-11,19.5366
1987-03-12,14.2443
1987-03-13,9.5829
1987-03-14,6.9892
1987-03-15,5.4961
1987-03-16,7.1528
1987-03-17,13.7461
1987-03-18,20.3659
1987-03-19,14.5922
1987-03-20,22.8387
1987-03-21,24.9146
1987-03-22,25.2803
1987-03-23,23.7864
1987-03-24,30.4397
1987-03-25,51.2272
1987-03-26,41.6736
1987-03-27,25.7158
1987-03-28,26.1937
1987-03-29,24.9125
1987-03-30,18.7177
1987-03-31,20.2994
1987-04-01,22.7533
1987-04-02,26.9088
1987-04-03,17.3675
1987-04-04,21.4463
1987-04-05,26.5039
1987-04-06,28.9482
1987-04-07,29.0913
1987-04-08,26.3328
1987-04-09,23.2526
1987-04-10,23.5274
1987-04-11,26.1185
1987-04-12,25.6307
1987-04-13,28.1457
1987-04-14,28.6379
1987-04-15,28.5226
1987-04-16,28.4784
1987-04-17,24.6053
1987-04-18,19.4559
1987-04-19,21.8444
1987-04-20,21.9458
1987-04-21,21.7161
1987-04-22,22.0246
1987-04-23,21.3424
1987-04-24,19.1737
1987-04-25,20.8504
1987-04-26,22.2628
1987-04-27,19.8388
1987-04-28,22.7991
1987-04-29,23.6146
1987-04-30,23.4878
1987-05-01,23.2817
1987-05-02,24.874
1987-05-03,27.5176
1987-05-04,27.7148
1987-05-05,25.9498
1987-05-06,24.9731
1987-05-07,25.5742
1987-05-08,26.1875
1987-05-09,25.9253
1987-05-10,26.4309
1987-05-11,26.6007
1987-05-12,27.1136
1987-05-13,26.9945
1987-05-14,25.2457
1987-05-15,24.8544
1987-05-16,27.307
1987-05-17,27.584
1987-05-18,26.4328
1987-05-19,25.622
1987-05-20,24.1915
1987-05-21,20.6675
1987-05-22,15.9603
1987-05-23,14.506
1987-05-24,13.2338
1987-05-25,12.1561
1987-05-26,11.8099
1987-05-27,10.6955
1987-05-28,10.2086
1987-05-29,9.3487
1987-05-30,10.2209
1987-05-31,9.1137
1987-06-01,8.8519
1987-06-02,10.2385
1987-06-03,13.0338
1987-06-04,12.9058
1987-06-05,14.2827
1987-06-06,13.3534
1987-06-07,13.8555
1987-06-08,13.6355
1987-06-09,14.3915
1987-06-10,16.7108
1987-06-11,17.5457
1987-06-12,16.7562
1987-06-13,13.4565
1987-06-14,15.8598
1987-06-15,14.8407
1987-06-16,13.2922
1987-06-17,14.7331
1987-06-18,18.6074
1987-06-19,26.1391
1987-06-20,23.2587
1987-06-21,18.3727
1987-06-22,20.4053
1987-06-23,22.9648
1987-06-24,20.5141
1987-06-25,17.7926
1987-06-26,13.6159
1987-06-27,12.1561
1987-06-28,11.8502
1987-06-29,10.7865
1987-06-30,10.5245
1987-07-01,12.7959
1987-07-02,12.222
1987-07-03,10.5124
1987-07-04,10.3225
1987-07-05,14.1408
1987-07-06,16.7531
1987-07-07,21.9822
1987-07-08,26.0704
1987-07-09,17.7393
1987-07-10,12.5335
1987-07-11,11.0682
1987-07-12,13.2512
1987-07-13,12.4832
1987-07-14,11.6121
1987-07-15,12.9491
1987-07-16,13.1621
1987-07-17,11.6066
1987-07-18,8.0939
1987-07-19,7.472
1987-07-20,10.8302
1987-07-21,8.6851
1987-07-22,18.6738
1987-07-23,13.013
1987-07-24,8.3624
1987-07-25,12.1258
1987-07-26,14.4637
1987-07-27,15.3478
1987-07-28,15.9937
1987-07-29,15.9937
1987-07-30,15.4376
1987-07-31,14.965
1987-08-01,13.94
1987-08-02,17.3955
1987-08-03,19.1198
1987-08-04,16.6674
1987-08-05,14.633
1987-08-06,13.2573
1987-08-07,10.4756
1987-08-08,8.7691
1987-08-09,7.7182
1987-08-10,7.2511
1987-08-11,7.4874
1987-08-12,7.4866
1987-08-13,7.4993
1987-08-14,7.2313
1987-08-15,11.2872
1987-08-16,12.0604
1987-08-17,12.7488
1987-08-18,10.8406
1987-08-19,7.1698
1987-08-20,6.5509
1987-08-21,6.3136
1987-08-22,10.069
1987-08-23,12.3538
1987-08-24,17.5393
1987-08-25,22.1794
1987-08-26,23.406
1987-08-27,19.2515
1987-08-28,12.2596
1987-08-29,10.504
1987-08-30,8.9763
1987-08-31,9.6844
1987-09-01,9.3718
1987-09-02,7.7427
1987-09-03,8.2141
1987-09-04,8.3565
1987-09-05,8.1182
1987-09-06,6.9824
1987-09-07,5.2325
1987-09-08,4.0172
1987-09-09,2.8733
1987-09-10,2.6585
1987-09-11,8.0913
1987-09-12,13.4752
1987-09-13,12.5191
1987-09-14,10.1534
1987-09-15,10.4738
1987-09-16,8.9161
1987-09-17,8.6558
1987-09-18,8.9312
1987-09-19,8.8214
1987-09-20,11.2394
1987-09-21,13.409
1987-09-22,14.1617
1987-09-23,13.1783
1987-09-24,10.6425
1987-09-25,10.6473
1987-09-26,10.5215
1987-09-27,7.6773
1987-09-28,13.4937
1987-09-29,14.634
1987-09-30,15.1213
1987-10-01,14.1109
1987-10-02,14.484
1987-10-03,16.1361
1987-10-04,16.6414
1987-10-05,14.4059
1987-10-06,13.5678
1987-10-07,12.7179
1987-10-08,11.3518
1987-10-09,11.1871
1987-10-10,11.8956
1987-10-11,10.5273
1987-10-12,10.7103
1987-10-13,9.6186
1987-10-14,9.1591
1987-10-15,8.7151
1987-10-16,8.1027
1987-10-17,9.2732
1987-10-18,9.9414
1987-10-19,10.0225
1987-10-20,9.6582
1987-10-21,8.6326
1987-10-22,9.2443
1987-10-23,11.4148
1987-10-24,11.4081
1987-10-25,15.5839
1987-10-26,19.0362
1987-10-27,15.1837
1987-10-28,13.3764
1987-10-29,11.3043
1987-10-30,15.8063
1987-10-31,22.5895
1987-11-01,16.0823
1987-11-02,13.0984
1987-11-03,13.3148
1987-11-04,12.5995
1987-11-05,12.2443
1987-11-06,15.2948
1987-11-07,15.236
1987-11-08,16.7608
1987-11-09,16.7177
1987-11-10,15.9462
1987-11-11,18.4795
1987-11-12,26.6588
1987-11-13,42.6157
1987-11-14,50.6042
1987-11-15,33.2995
1987-11-16,27.9956
1987-11-17,33.5991
1987-11-18,122.0874
1987-11-19,54.2518
1987-11-20,25.3804
1987-11-21,15.3506
1987-11-22,10.1255
1987-11-23,6.9007
1987-11-24,4.6287
1987-11-25,5.1099
1987-11-26,8.3769
1987-11-27,21.7973
1987-11-28,15.6561
1987-11-29,11.8496
1987-11-30,18.6499
1987-12-01,22.3745
1987-12-02,24.842
1987-12-03,56.7324
1987-12-04,142.6776
1987-12-05,78.6225
1987-12-06,45.2131
1987-12-07,25.0912
1987-12-08,14.514
1987-12-09,8.2848
1987-12-10,4.7154
1987-12-11,7.7385
1987-12-12,11.1938
1987-12-13,11.2224
1987-12-14,12.1043
1987-12-15,12.3395
1987-12-16,12.3167
1987-12-17,12.535
1987-12-18,12.9506
1987-12-19,12.923
1987-12-20,13.5511
1987-12-21,12.2442
1987-12-22,11.1118
1987-12-23,11.6848
1987-12-24,12.0001
1987-12-25,12.4114
1987-12-26,14.3901
1987-12-27,14.3837
1987-12-28,13.3154
1987-12-29,12.8745
1987-12-30,309.4495
1987-12-31,408.5989
1988-01-01,93.0444
1988-01-02,41.747
1988-01-03,24.3007
1988-01-04,11.6061
1988-01-05,6.0715
1988-01-06,4.1932
1988-01-07,3.2318
1988-01-08,3.0097
1988-01-09,7.3418
1988-01-10,10.2821
1988-01-11,10.2204
1988-01-12,9.0296
1988-01-13,7.9345
1988-01-14,7.8414
1988-01-15,8.3653
1988-01-16,9.7051
1988-01-17,21.7242
1988-01-18,46.7182
1988-01-19,25.8527
1988-01-20,16.1337
1988-01-21,10.5074
1988-01-22,9.0764
1988-01-23,8.768
1988-01-24,9.5608
1988-01-25,12.3568
1988-01-26,16.9728
1988-01-27,53.8454
1988-01-28,93.5372
1988-01-29,51.1392
1988-01-30,30.2403
1988-01-31,23.8536
1988-02-01,22.0323
1988-02-02,17.9581
1988-02-03,12.0867
1988-02-04,10.7674
1988-02-05,10.2521
1988-02-06,10.1451
1988-02-07,9.9284
1988-02-08,17.3482
1988-02-09,287.532
1988-02-10,696.5568
1988-02-11,254.1266
1988-02-12,99.2187
1988-02-13,51.6876
1988-02-14,28.9969
1988-02-15,23.506
1988-02-16,28.4611
1988-02-17,35.6656
1988-02-18,36.5386
1988-02-19,28.5613
1988-02-20,22.1763
1988-02-21,19.8779
1988-02-22,16.3285
1988-02-23,11.6157
1988-02-24,10.3165
1988-02-25,10.6235
1988-02-26,10.5038
1988-02-27,13.0343
1988-02-28,200.6167
1988-02-29,934.3856
1988-03-01,5772.4069
1988-03-02,9063.4421
1988-03-03,3913.434
1988-03-04,1133.3384
1988-03-05,617.246
1988-03-06,461.7397
1988-03-07,321.5487
1988-03-08,214.7917
1988-03-09,188.7493
1988-03-10,407.122
1988-03-11,438.4208
1988-03-12,385.0902
1988-03-13,327.9918
1988-03-14,273.3478
1988-03-15,228.7273
1988-03-16,204.7342
1988-03-17,180.0407
1988-03-18,146.3689
1988-03-19,123.6492
1988-03-20,105.4904
1988-03-21,91.2969
1988-03-22,79.0518
1988-03-23,67.2297
1988-03-24,58.6582
1988-03-25,50.7293
1988-03-26,43.9676
1988-03-27,37.557
1988-03-28,32.6501
1988-03-29,27.6197
1988-03-30,24.1706
1988-03-31,22.1343
1988-04-01,24.7134
1988-04-02,24.7134
1988-04-03,258.7468
1988-04-04,949.0037
1988-04-05,680.1856
1988-04-06,447.3885
1988-04-07,405.6512
1988-04-08,408.0261
1988-04-09,444.0854
1988-04-10,427.9739
1988-04-11,381.4424
1988-04-12,332.6898
1988-04-13,279.3561
1988-04-14,230.2368
1988-04-15,190.0794
1988-04-16,156.8162
1988-04-17,129.7898
1988-04-18,106.7338
1988-04-19,89.195
1988-04-20,83.017
1988-04-21,99.4958
1988-04-22,73.1039
1988-04-23,55.4565
1988-04-24,67.9017
1988-04-25,110.2152
1988-04-26,270.2227
1988-04-27,309.8937
1988-04-28,335.537
1988-04-29,340.4305
1988-04-30,362.7832
1988-05-01,306.5792
1988-05-02,258.7988
1988-05-03,219.1271
1988-05-04,200.1217
1988-05-05,187.5116
1988-05-06,169.2463
1988-05-07,155.4581
1988-05-08,148.1238
1988-05-09,143.7088
1988-05-10,143.0962
1988-05-11,126.5343
1988-05-12,52.6094
1988-05-13,31.0541
1988-05-14,27.5851
1988-05-15,26.0313
1988-05-16,25.6148
1988-05-17,25.5035
1988-05-18,24.4357
1988-05-19,26.7238
1988-05-20,248.7636
1988-05-21,236.7555
1988-05-22,107.01
1988-05-23,67.2081
1988-05-24,49.5996
1988-05-25,39.6136
1988-05-26,32.4763
1988-05-27,27.6319
1988-05-28,23.7567
1988-05-29,19.15
1988-05-30,12.148
1988-05-31,13.781
1988-06-01,18.4301
1988-06-02,16.7042
1988-06-03,16.0487
1988-06-04,22.921
1988-06-05,23.5538
1988-06-06,34.6516
1988-06-07,51.205
1988-06-08,39.5873
1988-06-09,27.2475
1988-06-10,19.117
1988-06-11,12.6227
1988-06-12,9.7579
1988-06-13,8.9185
1988-06-14,7.7486
1988-06-15,11.3187
1988-06-16,23.176
1988-06-17,22.189
1988-06-18,13.0919
1988-06-19,7.8275
1988-06-20,6.9546
1988-06-21,10.1381
1988-06-22,10.1889
1988-06-23,9.0645
1988-06-24,5.2949
1988-06-25,4.8357
1988-06-26,4.4906
1988-06-27,4.253
1988-06-28,1.9793
1988-06-29,8.7183
1988-06-30,8.0878
1988-07-01,6.7587
1988-07-02,6.2298
1988-07-03,6.5226
1988-07-04,9.2003
1988-07-05,9.2231
1988-07-06,16.8333
1988-07-07,182.975
1988-07-08,152.0245
1988-07-09,101.3145
1988-07-10,91.5403
1988-07-11,65.4965
1988-07-12,47.0299
1988-07-13,37.0488
1988-07-14,30.954
1988-07-15,25.9074
1988-07-16,22.8899
1988-07-17,20.2764
1988-07-18,16.5303
1988-07-19,14.3588
1988-07-20,15.2661
1988-07-21,13.2577
1988-07-22,12.02
1988-07-23,10.3203
1988-07-24,9.6995
1988-07-25,9.3609
1988-07-26,9.381
1988-07-27,8.6548
1988-07-28,6.676
1988-07-29,6.5927
1988-07-30,7.2734
1988-07-31,9.6788
1988-08-01,8.984
1988-08-02,5.7506
1988-08-03,5.4864
1988-08-04,8.1866
1988-08-05,8.2685
1988-08-06,7.9491
1988-08-07,7.8067
1988-08-08,6.9986
1988-08-09,4.5619
1988-08-10,4.3911
1988-08-11,4.3911
1988-08-12,4.8923
1988-08-13,5.5313
1988-08-14,5.5068
1988-08-15,5.196
1988-08-16,5.1449
1988-08-17,5.1449
1988-08-18,5.1449
1988-08-19,5.196
1988-08-20,5.5068
1988-08-21,5.6027
1988-08-22,5.662
1988-08-23,3.8657
1988-08-24,3.1743
1988-08-25,18.1033
1988-08-26,14.8101
1988-08-27,14.6795
1988-08-28,22.1476
1988-08-29,15.336
1988-08-30,9.0976
1988-08-31,30.2692
1988-09-01,133.7944
1988-09-02,173.1267
1988-09-03,173.9263
1988-09-04,167.5077
1988-09-05,161.2236
1988-09-06,158.255
1988-09-07,158.5823
1988-09-08,160.2435
1988-09-09,150.6072
1988-09-10,91.1096
1988-09-11,78.1485
1988-09-12,55.6306
1988-09-13,38.588
1988-09-14,32.881
1988-09-15,21.2233
1988-09-16,11.4808
1988-09-17,13.9023
1988-09-18,13.5823
1988-09-19,12.9519
1988-09-20,10.1225
1988-09-21,10.2588
1988-09-22,8.0708
1988-09-23,4.893
1988-09-24,2.9491
1988-09-25,28.8178
1988-09-26,24.8179
1988-09-27,19.9799
1988-09-28,20.9935
1988-09-29,20.2869
1988-09-30,20.4968
1988-10-01,20.8798
1988-10-02,20.6784
1988-10-03,21.0934
1988-10-04,20.0841
1988-10-05,16.6045
1988-10-06,16.8377
1988-10-07,20.208
1988-10-08,20.5296
1988-10-09,20.5378
1988-10-10,20.2234
1988-10-11,14.7564
1988-10-12,12.2456
1988-10-13,28.5233
1988-10-14,16.364
1988-10-15,19.7536
1988-10-16,20.4649
1988-10-17,20.5296
1988-10-18,20.5296
1988-10-19,20.5296
1988-10-20,20.5296
1988-10-21,20.7784
1988-10-22,19.9568
1988-10-23,19.0022
1988-10-24,19.0022
1988-10-25,20.1254
1988-10-26,24.1357
1988-10-27,23.0865
1988-10-28,22.9802
1988-10-29,22.8748
1988-10-30,22.2466
1988-10-31,22.1426
1988-11-01,22.0399
1988-11-02,21.3271
1988-11-03,20.7274
1988-11-04,21.1255
1988-11-05,20.6285
1988-11-06,20.8227
1988-11-07,23.5748
1988-11-08,30.1328
1988-11-09,25.8764
1988-11-10,23.1898
1988-11-11,21.4299
1988-11-12,20.5309
1988-11-13,19.85
1988-11-14,19.6591
1988-11-15,14.7838
1988-11-16,7.0101
1988-11-17,7.5685
1988-11-18,10.0592
1988-11-19,10.688
1988-11-20,11.1617
1988-11-21,12.9123
1988-11-22,33.0942
1988-11-23,84.0804
1988-11-24,80.4467
1988-11-25,59.8026
1988-11-26,56.8104
1988-11-27,172.6952
1988-11-28,100.5517
1988-11-29,70.1429
1988-11-30,52.0941
1988-12-01,38.9154
1988-12-02,29.2051
1988-12-03,31.2276
1988-12-04,31.3051
1988-12-05,30.4372
1988-12-06,29.4432
1988-12-07,28.2834
1988-12-08,26.5707
1988-12-09,26.0462
1988-12-10,82.0915
1988-12-11,150.4968
1988-12-12,154.5801
1988-12-13,599.1456
1988-12-14,446.3287
1988-12-15,171.1864
1988-12-16,120.7871
1988-12-17,76.4751
1988-12-18,49.5481
1988-12-19,35.0619
1988-12-20,31.3301
1988-12-21,307.4926
1988-12-22,352.2531
1988-12-23,280.6813
1988-12-24,144.4652
1988-12-25,132.5606
1988-12-26,171.1628
1988-12-27,159.0805
1988-12-28,458.0731
1988-12-29,1127.3511
1988-12-30,576.5487
1988-12-31,451.3139
1989-01-01,517.5795
1989-01-02,516.4718
1989-01-03,726.7375
1989-01-04,702.0034
1989-01-05,707.7008
1989-01-06,649.9619
1989-01-07,689.1368
1989-01-08,692.9805
1989-01-09,658.8948
1989-01-10,589.7148
1989-01-11,500.3431
1989-01-12,425.6767
1989-01-13,567.3107
1989-01-14,607.6312
1989-01-15,452.5118
1989-01-16,374.1823
1989-01-17,329.1291
1989-01-18,306.2913
1989-01-19,269.7601
1989-01-20,231.7502
1989-01-21,209.6684
1989-01-22,211.9046
1989-01-23,212.8992
1989-01-24,186.2104
1989-01-25,156.5157
1989-01-26,131.3254
1989-01-27,110.9073
1989-01-28,92.168
1989-01-29,77.9875
1989-01-30,67.0406
1989-01-31,55.2304
1989-02-01,48.5999
1989-02-02,42.2559
1989-02-03,39.1663
1989-02-04,97.659
1989-02-05,122.4072
1989-02-06,293.7197
1989-02-07,824.9222
1989-02-08,994.0189
1989-02-09,863.1248
1989-02-10,785.983
1989-02-11,682.108
1989-02-12,597.735
1989-02-13,490.4499
1989-02-14,409.1625
1989-02-15,343.1395
1989-02-16,288.2952
1989-02-17,260.1612
1989-02-18,256.6172
1989-02-19,239.0136
1989-02-20,220.9152
1989-02-21,198.0244
1989-02-22,183.8979
1989-02-23,161.2634
1989-02-24,147.6585
1989-02-25,139.4022
1989-02-26,125.4829
1989-02-27,113.2213
1989-02-28,104.2156
1989-03-01,99.4952
1989-03-02,97.3988
1989-03-03,83.4238
1989-03-04,73.3359
1989-03-05,114.9675
1989-03-06,124.9511
1989-03-07,114.9117
1989-03-08,108.2509
1989-03-09,123.873
1989-03-10,105.4885
1989-03-11,100.4992
1989-03-12,97.5281
1989-03-13,113.8731
1989-03-14,88.8556
1989-03-15,89.7027
1989-03-16,78.9714
1989-03-17,72.3058
1989-03-18,95.3853
1989-03-19,98.6734
1989-03-20,101.2344
1989-03-21,120.1303
1989-03-22,255.5606
1989-03-23,480.3641
1989-03-24,577.6304
1989-03-25,539.0145
1989-03-26,535.8146
1989-03-27,486.8256
1989-03-28,432.3095
